count	shape	phase	mode	bytes	len	osz	asz	seg	rep	pfxn	op	fixg	kind	mod	reg	rm	b	x	s	disp	dispbits	modrmbits	imm	immbits	ok	text	fields
2752	16:263205	2	16	263205	3	2	2	es	-	1	32	-	base16	0	0	5	-	-	-	-	0	8	-	0	1	xor al, [es:di]	pfx@0:8=26 op@8:8=32 mod@22:2=0 reg@19:3=0 rm@16:3=5
2752	16:8bf1	1	16	8bf1	2	2	2	-	-	0	8b	-	reg_direct	3	6	1	-	-	-	-	0	8	-	0	1	mov si, cx	op@0:8=8b mod@14:2=3 reg@11:3=6 rm@8:3=1
2752	32:668b1455	2	32	668b1455a8212676	8	2	4	-	-	1	8b	-	sib_abs	0	2	4	-	2	1	1982210472	32	48	-	0	1	mov dx, [edx*2+0x762621A8]	pfx@0:8=66 op@8:8=8b mod@22:2=0 reg@19:3=2 rm@16:3=4 base@24:3=5 index@27:3=2 scale@30:2=1 disp@32:32=1982210472
2750	16:c1eb	1	16	c1eb04	3	2	2	-	-	0	c1	5	reg_direct	3	5	3	-	-	-	-	0	8	0x4	8	1	shr bx, 4	op@0:8=c1 mod@14:2=3 reg@11:3=5 rm@8:3=3 imm@16:8=0x4
2748	16:67668903	1	16	67668903	4	4	4	-	-	2	89	-	base	0	0	3	3	-	-	-	0	8	-	0	1	mov [ebx], eax	pfx@0:16=6766 op@16:8=89 mod@30:2=0 reg@27:3=0 rm@24:3=3
2747	16:66260945	1	16	6626094504	5	4	2	es	-	2	09	-	base16_d8	1	0	5	-	-	-	4	8	16	-	0	1	or [es:di+4], eax	pfx@0:16=6626 op@16:8=09 mod@30:2=1 reg@27:3=0 rm@24:3=5 disp@32:8=4
2747	16:66260945	1	16	6626094508	5	4	2	es	-	2	09	-	base16_d8	1	0	5	-	-	-	8	8	16	-	0	1	or [es:di+8], eax	pfx@0:16=6626 op@16:8=09 mod@30:2=1 reg@27:3=0 rm@24:3=5 disp@32:8=8
2740	16:66c1c0	1	16	66c1c010	4	4	2	-	-	1	c1	0	reg_direct	3	0	0	-	-	-	-	0	8	0x10	8	1	rol eax, 0x10	pfx@0:8=66 op@8:8=c1 mod@22:2=3 reg@19:3=0 rm@16:3=0 imm@24:8=0x10
2739	32:663978	1	32	66397804	4	2	4	-	-	1	39	-	base_d8	1	7	0	0	-	-	4	8	16	-	0	1	cmp [eax+4], di	pfx@0:8=66 op@8:8=39 mod@22:2=1 reg@19:3=7 rm@16:3=0 disp@24:8=4
2739	32:663978	1	32	66397806	4	2	4	-	-	1	39	-	base_d8	1	7	0	0	-	-	6	8	16	-	0	1	cmp [eax+6], di	pfx@0:8=66 op@8:8=39 mod@22:2=1 reg@19:3=7 rm@16:3=0 disp@24:8=6
2737	32:8d1417	1	32	8d1417	3	4	4	-	-	0	8d	-	sib_base	0	2	4	7	2	0	-	0	16	-	0	1	lea edx, [edi+edx]	op@0:8=8d mod@14:2=0 reg@11:3=2 rm@8:3=4 base@16:3=7 index@19:3=2 scale@22:2=0
2737	32:f64438	1	32	f644382e04	5	4	4	-	-	0	f6	0	sib_d8	1	0	4	0	7	0	46	8	24	0x4	8	1	test byte [eax+edi+0x2E], 4	op@0:8=f6 mod@14:2=1 reg@11:3=0 rm@8:3=4 base@16:3=0 index@19:3=7 scale@22:2=0 disp@24:8=46 imm@32:8=0x4
2736	32:1bcd	2	32	1bcd	2	4	4	-	-	0	1b	-	reg_direct	3	1	5	-	-	-	-	0	8	-	0	1	sbb ecx, ebp	op@0:8=1b mod@14:2=3 reg@11:3=1 rm@8:3=5
2724	32:ffd0	1	32	ffd0	2	4	4	-	-	0	ff	2	reg_direct	3	2	0	-	-	-	-	0	8	-	0	1	call eax	op@0:8=ff mod@14:2=3 reg@11:3=2 rm@8:3=0
2722	32:0301	1	32	0301	2	4	4	-	-	0	03	-	base	0	0	1	1	-	-	-	0	8	-	0	1	add eax, [ecx]	op@0:8=03 mod@14:2=0 reg@11:3=0 rm@8:3=1
2722	32:8320	1	32	832000	3	4	4	-	-	0	83	4	base	0	4	0	0	-	-	-	0	8	0x0	8	1	and dword [eax], 0	op@0:8=83 mod@14:2=0 reg@11:3=4 rm@8:3=0 imm@16:8=0x0
2722	16:268905	1	16	268905	3	2	2	es	-	1	89	-	base16	0	0	5	-	-	-	-	0	8	-	0	1	mov [es:di], ax	pfx@0:8=26 op@8:8=89 mod@22:2=0 reg@19:3=0 rm@16:3=5
2712	16:26891c	1	16	26891c	3	2	2	es	-	1	89	-	base16	0	3	4	-	-	-	-	0	8	-	0	1	mov [es:si], bx	pfx@0:8=26 op@8:8=89 mod@22:2=0 reg@19:3=3 rm@16:3=4
2709	32:85d8	1	32	85d8	2	4	4	-	-	0	85	-	reg_direct	3	3	0	-	-	-	-	0	8	-	0	1	test eax, ebx	op@0:8=85 mod@14:2=3 reg@11:3=3 rm@8:3=0
2703	16:8126	1	16	812611060008	6	2	2	-	-	0	81	4	abs16	0	4	6	-	-	-	1553	16	24	0x800	16	1	and word [0x611], 0x800	op@0:8=81 mod@14:2=0 reg@11:3=4 rm@8:3=6 disp@16:16=1553 imm@32:16=0x800
2703	16:8126	2	16	81260200ff3f	6	2	2	-	-	0	81	4	abs16	0	4	6	-	-	-	2	16	24	0x3fff	16	1	and word [2], 0x3FFF	op@0:8=81 mod@14:2=0 reg@11:3=4 rm@8:3=6 disp@16:16=2 imm@32:16=0x3fff
2699	32:897a	1	32	897af6	3	4	4	-	-	0	89	-	base_d8	1	7	2	2	-	-	-10	8	16	-	0	1	mov [edx-0xA], edi	op@0:8=89 mod@14:2=1 reg@11:3=7 rm@8:3=2 disp@16:8=-10
2699	32:897a	1	32	897afa	3	4	4	-	-	0	89	-	base_d8	1	7	2	2	-	-	-6	8	16	-	0	1	mov [edx-6], edi	op@0:8=89 mod@14:2=1 reg@11:3=7 rm@8:3=2 disp@16:8=-6
2696	32:037d	1	32	037d37	3	4	4	-	-	0	03	-	base_d8	1	7	5	5	-	-	55	8	16	-	0	1	add edi, [ebp+0x37]	op@0:8=03 mod@14:2=1 reg@11:3=7 rm@8:3=5 disp@16:8=55
2696	32:037d	1	32	037d08	3	4	4	-	-	0	03	-	base_d8	1	7	5	5	-	-	8	8	16	-	0	1	add edi, [ebp+8]	op@0:8=03 mod@14:2=1 reg@11:3=7 rm@8:3=5 disp@16:8=8
2696	16:3b76	1	16	3b76fa	3	2	2	-	-	0	3b	-	base16_d8	1	6	6	-	-	-	-6	8	16	-	0	1	cmp si, [bp-6]	op@0:8=3b mod@14:2=1 reg@11:3=6 rm@8:3=6 disp@16:8=-6
2696	16:3b76	1	16	3b7606	3	2	2	-	-	0	3b	-	base16_d8	1	6	6	-	-	-	6	8	16	-	0	1	cmp si, [bp+6]	op@0:8=3b mod@14:2=1 reg@11:3=6 rm@8:3=6 disp@16:8=6
2694	16:368026	1	16	3680268600db	6	2	2	ss	-	1	80	4	abs16	0	4	6	-	-	-	134	16	24	0xdb	8	1	and byte [ss:0x86], 0xDB	pfx@0:8=36 op@8:8=80 mod@22:2=0 reg@19:3=4 rm@16:3=6 disp@24:16=134 imm@40:8=0xdb
2694	16:368026	1	16	3680268600fe	6	2	2	ss	-	1	80	4	abs16	0	4	6	-	-	-	134	16	24	0xfe	8	1	and byte [ss:0x86], 0xFE	pfx@0:8=36 op@8:8=80 mod@22:2=0 reg@19:3=4 rm@16:3=6 disp@24:16=134 imm@40:8=0xfe
2690	32:8ad1	1	32	8ad1	2	4	4	-	-	0	8a	-	reg_direct	3	2	1	-	-	-	-	0	8	-	0	1	mov dl, cl	op@0:8=8a mod@14:2=3 reg@11:3=2 rm@8:3=1
2688	16:23c5	1	16	23c5	2	2	2	-	-	0	23	-	reg_direct	3	0	5	-	-	-	-	0	8	-	0	1	and ax, bp	op@0:8=23 mod@14:2=3 reg@11:3=0 rm@8:3=5
2688	16:8afc	1	16	8afc	2	2	2	-	-	0	8a	-	reg_direct	3	7	4	-	-	-	-	0	8	-	0	1	mov bh, ah	op@0:8=8a mod@14:2=3 reg@11:3=7 rm@8:3=4
2687	16:36871e	1	16	36871eea05	5	2	2	ss	-	1	87	-	abs16	0	3	6	-	-	-	1514	16	24	-	0	1	xchg bx, [ss:0x5EA]	pfx@0:8=36 op@8:8=87 mod@22:2=0 reg@19:3=3 rm@16:3=6 disp@24:16=1514
2684	16:66268945	1	16	662689451b	5	4	2	es	-	2	89	-	base16_d8	1	0	5	-	-	-	27	8	16	-	0	1	mov [es:di+0x1B], eax	pfx@0:16=6626 op@16:8=89 mod@30:2=1 reg@27:3=0 rm@24:3=5 disp@32:8=27
2684	16:66268945	1	16	6626894558	5	4	2	es	-	2	89	-	base16_d8	1	0	5	-	-	-	88	8	16	-	0	1	mov [es:di+0x58], eax	pfx@0:16=6626 op@16:8=89 mod@30:2=1 reg@27:3=0 rm@24:3=5 disp@32:8=88
2684	32:0143	1	32	014310	3	4	4	-	-	0	01	-	base_d8	1	0	3	3	-	-	16	8	16	-	0	1	add [ebx+0x10], eax	op@0:8=01 mod@14:2=1 reg@11:3=0 rm@8:3=3 disp@16:8=16
2684	32:8771	1	32	877104	3	4	4	-	-	0	87	-	base_d8	1	6	1	1	-	-	4	8	16	-	0	1	xchg esi, [ecx+4]	op@0:8=87 mod@14:2=1 reg@11:3=6 rm@8:3=1 disp@16:8=4
2683	16:0fb226	1	16	0fb2268405	5	2	2	-	-	0	0fb2	-	abs16	0	4	6	-	-	-	1412	16	24	-	0	1	lss sp, [0x584]	op@0:16=0fb2 mod@22:2=0 reg@19:3=4 rm@16:3=6 disp@24:16=1412
2683	16:0fb226	1	16	0fb2262e00	5	2	2	-	-	0	0fb2	-	abs16	0	4	6	-	-	-	46	16	24	-	0	1	lss sp, [0x2E]	op@0:16=0fb2 mod@22:2=0 reg@19:3=4 rm@16:3=6 disp@24:16=46
2678	16:660bc9	1	16	660bc9	3	4	2	-	-	1	0b	-	reg_direct	3	1	1	-	-	-	-	0	8	-	0	1	or ecx, ecx	pfx@0:8=66 op@8:8=0b mod@22:2=3 reg@19:3=1 rm@16:3=1
2675	32:8360	1	32	83600400	4	4	4	-	-	0	83	4	base_d8	1	4	0	0	-	-	4	8	16	0x0	8	1	and dword [eax+4], 0	op@0:8=83 mod@14:2=1 reg@11:3=4 rm@8:3=0 disp@16:8=4 imm@24:8=0x0
2675	32:8360	1	32	83600c00	4	4	4	-	-	0	83	4	base_d8	1	4	0	0	-	-	12	8	16	0x0	8	1	and dword [eax+0xC], 0	op@0:8=83 mod@14:2=1 reg@11:3=4 rm@8:3=0 disp@16:8=12 imm@24:8=0x0
2673	16:67668946	1	16	6766894608	5	4	4	-	-	2	89	-	base_d8	1	0	6	6	-	-	8	8	16	-	0	1	mov [esi+8], eax	pfx@0:16=6766 op@16:8=89 mod@30:2=1 reg@27:3=0 rm@24:3=6 disp@32:8=8
2673	16:67668946	1	16	676689461c	5	4	4	-	-	2	89	-	base_d8	1	0	6	6	-	-	28	8	16	-	0	1	mov [esi+0x1C], eax	pfx@0:16=6766 op@16:8=89 mod@30:2=1 reg@27:3=0 rm@24:3=6 disp@32:8=28
2673	32:66c74424	1	32	66c74424260002	7	2	4	-	-	1	c7	0	sib_d8	1	0	4	4	-	0	38	8	24	0x200	16	1	mov word [esp+0x26], 0x200	pfx@0:8=66 op@8:8=c7 mod@22:2=1 reg@19:3=0 rm@16:3=4 base@24:3=4 index@27:3=4 scale@30:2=0 disp@32:8=38 imm@40:16=0x200
2673	32:66c74424	1	32	66c7442412ffff	7	2	4	-	-	1	c7	0	sib_d8	1	0	4	4	-	0	18	8	24	0xffff	16	1	mov word [esp+0x12], 0xFFFF	pfx@0:8=66 op@8:8=c7 mod@22:2=1 reg@19:3=0 rm@16:3=4 base@24:3=4 index@27:3=4 scale@30:2=0 disp@32:8=18 imm@40:16=0xffff
2667	16:26ff75	1	16	26ff750a	4	2	2	es	-	1	ff	6	base16_d8	1	6	5	-	-	-	10	8	16	-	0	1	push word [es:di+0xA]	pfx@0:8=26 op@8:8=ff mod@22:2=1 reg@19:3=6 rm@16:3=5 disp@24:8=10
2667	16:26ff75	1	16	26ff751b	4	2	2	es	-	1	ff	6	base16_d8	1	6	5	-	-	-	27	8	16	-	0	1	push word [es:di+0x1B]	pfx@0:8=26 op@8:8=ff mod@22:2=1 reg@19:3=6 rm@16:3=5 disp@24:8=27
2666	32:3b5c24	1	32	3b5c241c	4	4	4	-	-	0	3b	-	sib_d8	1	3	4	4	-	0	28	8	24	-	0	1	cmp ebx, [esp+0x1C]	op@0:8=3b mod@14:2=1 reg@11:3=3 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=28
2666	32:3b5c24	1	32	3b5c2414	4	4	4	-	-	0	3b	-	sib_d8	1	3	4	4	-	0	20	8	24	-	0	1	cmp ebx, [esp+0x14]	op@0:8=3b mod@14:2=1 reg@11:3=3 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=20
2650	32:8315	1	32	8315a43a45c100	7	4	4	-	-	0	83	2	abs32	0	2	5	-	-	-	-1052427612	32	40	0x0	8	1	adc dword [0xC1453AA4], 0	op@0:8=83 mod@14:2=0 reg@11:3=2 rm@8:3=5 disp@16:32=-1052427612 imm@48:8=0x0
2650	32:8315	1	32	8315f83905c000	7	4	4	-	-	0	83	2	abs32	0	2	5	-	-	-	-1073399304	32	40	0x0	8	1	adc dword [0xC00539F8], 0	op@0:8=83 mod@14:2=0 reg@11:3=2 rm@8:3=5 disp@16:32=-1073399304 imm@48:8=0x0
2648	32:668b03	1	32	668b03	3	2	4	-	-	1	8b	-	base	0	0	3	3	-	-	-	0	8	-	0	1	mov ax, [ebx]	pfx@0:8=66 op@8:8=8b mod@22:2=0 reg@19:3=0 rm@16:3=3
2642	32:0155	1	32	015508	3	4	4	-	-	0	01	-	base_d8	1	2	5	5	-	-	8	8	16	-	0	1	add [ebp+8], edx	op@0:8=01 mod@14:2=1 reg@11:3=2 rm@8:3=5 disp@16:8=8
2642	32:0155	1	32	0155ec	3	4	4	-	-	0	01	-	base_d8	1	2	5	5	-	-	-20	8	16	-	0	1	add [ebp-0x14], edx	op@0:8=01 mod@14:2=1 reg@11:3=2 rm@8:3=5 disp@16:8=-20
2642	32:668b49	1	32	668b4908	4	2	4	-	-	1	8b	-	base_d8	1	1	1	1	-	-	8	8	16	-	0	1	mov cx, [ecx+8]	pfx@0:8=66 op@8:8=8b mod@22:2=1 reg@19:3=1 rm@16:3=1 disp@24:8=8
2642	32:668b49	1	32	668b490e	4	2	4	-	-	1	8b	-	base_d8	1	1	1	1	-	-	14	8	16	-	0	1	mov cx, [ecx+0xE]	pfx@0:8=66 op@8:8=8b mod@22:2=1 reg@19:3=1 rm@16:3=1 disp@24:8=14
2642	16:66a9	1	16	66a90000ffff	6	4	2	-	-	1	a9	-	-	-	-	-	-	-	-	-	0	0	0xffff0000	32	1	test eax, 0xFFFF0000	pfx@0:8=66 op@8:8=a9 imm@16:32=0xffff0000
2640	16:d1e6	1	16	d1e6	2	2	2	-	-	0	d1	4	reg_direct	3	4	6	-	-	-	-	0	8	-	0	1	shl si, 1	op@0:8=d1 mod@14:2=3 reg@11:3=4 rm@8:3=6
2638	32:894c3a	1	32	894c3a14	4	4	4	-	-	0	89	-	sib_d8	1	1	4	2	7	0	20	8	24	-	0	1	mov [edx+edi+0x14], ecx	op@0:8=89 mod@14:2=1 reg@11:3=1 rm@8:3=4 base@16:3=2 index@19:3=7 scale@22:2=0 disp@24:8=20
2638	32:895c3a	1	32	895c3a10	4	4	4	-	-	0	89	-	sib_d8	1	3	4	2	7	0	16	8	24	-	0	1	mov [edx+edi+0x10], ebx	op@0:8=89 mod@14:2=1 reg@11:3=3 rm@8:3=4 base@16:3=2 index@19:3=7 scale@22:2=0 disp@24:8=16
2638	32:0fb7df	1	32	0fb7df	3	4	4	-	-	0	0fb7	-	reg_direct	3	3	7	-	-	-	-	0	8	-	0	1	movzx ebx, di	op@0:16=0fb7 mod@22:2=3 reg@19:3=3 rm@16:3=7
2636	16:ff4d	1	16	ff4d2e	3	2	2	-	-	0	ff	1	base16_d8	1	1	5	-	-	-	46	8	16	-	0	1	dec word [di+0x2E]	op@0:8=ff mod@14:2=1 reg@11:3=1 rm@8:3=5 disp@16:8=46
2636	16:ff4d	1	16	ff4d04	3	2	2	-	-	0	ff	1	base16_d8	1	1	5	-	-	-	4	8	16	-	0	1	dec word [di+4]	op@0:8=ff mod@14:2=1 reg@11:3=1 rm@8:3=5 disp@16:8=4
2634	16:67e3	1	16	67e34f	3	2	4	-	-	1	e3	-	-	-	-	-	-	-	-	-	0	0	0x4f	8	1	jecxz 0x0052	pfx@0:8=67 op@8:8=e3 imm@16:8=0x4f
2634	16:67e3	1	16	67e313	3	2	4	-	-	1	e3	-	-	-	-	-	-	-	-	-	0	0	0x13	8	1	jecxz 0x0016	pfx@0:8=67 op@8:8=e3 imm@16:8=0x13
2632	32:0fbaf3	1	32	0fbaf30f	4	4	4	-	-	0	0fba	6	reg_direct	3	6	3	-	-	-	-	0	8	0xf	8	1	btr ebx, 0xF	op@0:16=0fba mod@22:2=3 reg@19:3=6 rm@16:3=3 imm@24:8=0xf
2632	32:0fbaf3	2	32	0fbaf304	4	4	4	-	-	0	0fba	6	reg_direct	3	6	3	-	-	-	-	0	8	0x4	8	1	btr ebx, 4	op@0:16=0fba mod@22:2=3 reg@19:3=6 rm@16:3=3 imm@24:8=0x4
2631	32:668149	1	32	6681490a0020	6	2	4	-	-	1	81	1	base_d8	1	1	1	1	-	-	10	8	16	0x2000	16	1	or word [ecx+0xA], 0x2000	pfx@0:8=66 op@8:8=81 mod@22:2=1 reg@19:3=1 rm@16:3=1 disp@24:8=10 imm@32:16=0x2000
2624	32:80a7	1	32	80a7c4000000fe	7	4	4	-	-	0	80	4	base_d32	2	4	7	7	-	-	196	32	40	0xfe	8	1	and byte [edi+0xC4], 0xFE	op@0:8=80 mod@14:2=2 reg@11:3=4 rm@8:3=7 disp@16:32=196 imm@48:8=0xfe
2624	32:80a7	2	32	80a71d050000f7	7	4	4	-	-	0	80	4	base_d32	2	4	7	7	-	-	1309	32	40	0xf7	8	1	and byte [edi+0x51D], 0xF7	op@0:8=80 mod@14:2=2 reg@11:3=4 rm@8:3=7 disp@16:32=1309 imm@48:8=0xf7
2622	16:662bda	1	16	662bda	3	4	2	-	-	1	2b	-	reg_direct	3	3	2	-	-	-	-	0	8	-	0	1	sub ebx, edx	pfx@0:8=66 op@8:8=2b mod@22:2=3 reg@19:3=3 rm@16:3=2
2621	16:670a4e	1	16	670a4e16	4	2	4	-	-	1	0a	-	base_d8	1	1	6	6	-	-	22	8	16	-	0	1	or cl, [esi+0x16]	pfx@0:8=67 op@8:8=0a mod@22:2=1 reg@19:3=1 rm@16:3=6 disp@24:8=22
2620	32:8d1c31	1	32	8d1c31	3	4	4	-	-	0	8d	-	sib_base	0	3	4	1	6	0	-	0	16	-	0	1	lea ebx, [ecx+esi]	op@0:8=8d mod@14:2=0 reg@11:3=3 rm@8:3=4 base@16:3=1 index@19:3=6 scale@22:2=0
2616	32:8068	1	32	80680101	4	4	4	-	-	0	80	5	base_d8	1	5	0	0	-	-	1	8	16	0x1	8	1	sub byte [eax+1], 1	op@0:8=80 mod@14:2=1 reg@11:3=5 rm@8:3=0 disp@16:8=1 imm@24:8=0x1
2616	32:8068	1	32	80681401	4	4	4	-	-	0	80	5	base_d8	1	5	0	0	-	-	20	8	16	0x1	8	1	sub byte [eax+0x14], 1	op@0:8=80 mod@14:2=1 reg@11:3=5 rm@8:3=0 disp@16:8=20 imm@24:8=0x1
2616	32:0937	1	32	0937	2	4	4	-	-	0	09	-	base	0	6	7	7	-	-	-	0	8	-	0	1	or [edi], esi	op@0:8=09 mod@14:2=0 reg@11:3=6 rm@8:3=7
2616	16:03f9	1	16	03f9	2	2	2	-	-	0	03	-	reg_direct	3	7	1	-	-	-	-	0	8	-	0	1	add di, cx	op@0:8=03 mod@14:2=3 reg@11:3=7 rm@8:3=1
2614	16:66368b47	1	16	66368b470c	5	4	2	ss	-	2	8b	-	base16_d8	1	0	7	-	-	-	12	8	16	-	0	1	mov eax, [ss:bx+0xC]	pfx@0:16=6636 op@16:8=8b mod@30:2=1 reg@27:3=0 rm@24:3=7 disp@32:8=12
2610	32:ffe0	1	32	ffe0	2	4	4	-	-	0	ff	4	reg_direct	3	4	0	-	-	-	-	0	8	-	0	1	jmp eax	op@0:8=ff mod@14:2=3 reg@11:3=4 rm@8:3=0
2608	32:23d2	1	32	23d2	2	4	4	-	-	0	23	-	reg_direct	3	2	2	-	-	-	-	0	8	-	0	1	and edx, edx	op@0:8=23 mod@14:2=3 reg@11:3=2 rm@8:3=2
2604	32:0fbfc7	1	32	0fbfc7	3	4	4	-	-	0	0fbf	-	reg_direct	3	0	7	-	-	-	-	0	8	-	0	1	movsx eax, di	op@0:16=0fbf mod@22:2=3 reg@19:3=0 rm@16:3=7
2601	16:66bd	1	16	66bd40000000	6	4	2	-	-	1	bd	-	-	-	-	-	-	-	-	-	0	0	0x40	32	1	mov ebp, 0x40	pfx@0:8=66 op@8:8=bd imm@16:32=0x40
2601	16:66bd	1	16	66bd80d50000	6	4	2	-	-	1	bd	-	-	-	-	-	-	-	-	-	0	0	0xd580	32	1	mov ebp, 0xD580	pfx@0:8=66 op@8:8=bd imm@16:32=0xd580
2600	32:66897d	1	32	66897d14	4	2	4	-	-	1	89	-	base_d8	1	7	5	5	-	-	20	8	16	-	0	1	mov [ebp+0x14], di	pfx@0:8=66 op@8:8=89 mod@22:2=1 reg@19:3=7 rm@16:3=5 disp@24:8=20
2600	32:66897d	1	32	66897d60	4	2	4	-	-	1	89	-	base_d8	1	7	5	5	-	-	96	8	16	-	0	1	mov [ebp+0x60], di	pfx@0:8=66 op@8:8=89 mod@22:2=1 reg@19:3=7 rm@16:3=5 disp@24:8=96
2600	16:668907	1	16	668907	3	4	2	-	-	1	89	-	base16	0	0	7	-	-	-	-	0	8	-	0	1	mov [bx], eax	pfx@0:8=66 op@8:8=89 mod@22:2=0 reg@19:3=0 rm@16:3=7
2599	16:67834b	1	16	67834b2440	5	2	4	-	-	1	83	1	base_d8	1	1	3	3	-	-	36	8	16	0x40	8	1	or word [ebx+0x24], 0x40	pfx@0:8=67 op@8:8=83 mod@22:2=1 reg@19:3=1 rm@16:3=3 disp@24:8=36 imm@32:8=0x40
2596	32:8326	1	32	832600	3	4	4	-	-	0	83	4	base	0	4	6	6	-	-	-	0	8	0x0	8	1	and dword [esi], 0	op@0:8=83 mod@14:2=0 reg@11:3=4 rm@8:3=6 imm@16:8=0x0
2593	16:3b36	1	16	3b363212	4	2	2	-	-	0	3b	-	abs16	0	6	6	-	-	-	4658	16	24	-	0	1	cmp si, [0x1232]	op@0:8=3b mod@14:2=0 reg@11:3=6 rm@8:3=6 disp@16:16=4658
2593	16:3b36	1	16	3b362600	4	2	2	-	-	0	3b	-	abs16	0	6	6	-	-	-	38	16	24	-	0	1	cmp si, [0x26]	op@0:8=3b mod@14:2=0 reg@11:3=6 rm@8:3=6 disp@16:16=38
2590	16:66268b05	1	16	66268b05	4	4	2	es	-	2	8b	-	base16	0	0	5	-	-	-	-	0	8	-	0	1	mov eax, [es:di]	pfx@0:16=6626 op@16:8=8b mod@30:2=0 reg@27:3=0 rm@24:3=5
2588	16:6646	1	16	6646	2	4	2	-	-	1	46	-	-	-	-	-	-	-	-	-	0	0	-	0	1	inc esi	pfx@0:8=66 op@8:8=46
2584	16:6691	1	16	6691	2	4	2	-	-	1	91	-	-	-	-	-	-	-	-	-	0	0	-	0	1	xchg ecx, eax	pfx@0:8=66 op@8:8=91
2584	32:810b	1	32	810b00010000	6	4	4	-	-	0	81	1	base	0	1	3	3	-	-	-	0	8	0x100	32	1	or dword [ebx], 0x100	op@0:8=81 mod@14:2=0 reg@11:3=1 rm@8:3=3 imm@16:32=0x100
2582	32:660145	1	32	66014524	4	2	4	-	-	1	01	-	base_d8	1	0	5	5	-	-	36	8	16	-	0	1	add [ebp+0x24], ax	pfx@0:8=66 op@8:8=01 mod@22:2=1 reg@19:3=0 rm@16:3=5 disp@24:8=36
2582	32:660145	1	32	660145e0	4	2	4	-	-	1	01	-	base_d8	1	0	5	5	-	-	-32	8	16	-	0	1	add [ebp-0x20], ax	pfx@0:8=66 op@8:8=01 mod@22:2=1 reg@19:3=0 rm@16:3=5 disp@24:8=-32
2582	32:0fb6db	1	32	0fb6db	3	4	4	-	-	0	0fb6	-	reg_direct	3	3	3	-	-	-	-	0	8	-	0	1	movzx ebx, bl	op@0:16=0fb6 mod@22:2=3 reg@19:3=3 rm@16:3=3
2580	16:6303	1	16	6303	2	2	2	-	-	0	63	-	base16	0	0	3	-	-	-	-	0	8	-	0	1	arpl [bp+di], ax	op@0:8=63 mod@14:2=0 reg@11:3=0 rm@8:3=3
2578	32:0fb686	1	32	0fb686b5000000	7	4	4	-	-	0	0fb6	-	base_d32	2	0	6	6	-	-	181	32	40	-	0	1	movzx eax, byte [esi+0xB5]	op@0:16=0fb6 mod@22:2=2 reg@19:3=0 rm@16:3=6 disp@24:32=181
2578	32:0fb686	1	32	0fb686b1000000	7	4	4	-	-	0	0fb6	-	base_d32	2	0	6	6	-	-	177	32	40	-	0	1	movzx eax, byte [esi+0xB1]	op@0:16=0fb6 mod@22:2=2 reg@19:3=0 rm@16:3=6 disp@24:32=177
2578	32:89fb	1	32	89fb	2	4	4	-	-	0	89	-	reg_direct	3	7	3	-	-	-	-	0	8	-	0	1	mov ebx, edi	op@0:8=89 mod@14:2=3 reg@11:3=7 rm@8:3=3
2565	32:66c706	1	32	66c7060000	5	2	4	-	-	1	c7	0	base	0	0	6	6	-	-	-	0	8	0x0	16	1	mov word [esi], 0	pfx@0:8=66 op@8:8=c7 mod@22:2=0 reg@19:3=0 rm@16:3=6 imm@24:16=0x0
2565	32:66c706	1	32	66c7060600	5	2	4	-	-	1	c7	0	base	0	0	6	6	-	-	-	0	8	0x6	16	1	mov word [esi], 6	pfx@0:8=66 op@8:8=c7 mod@22:2=0 reg@19:3=0 rm@16:3=6 imm@24:16=0x6
2564	16:8cd1	1	16	8cd1	2	2	2	-	-	0	8c	-	reg_direct	3	2	1	-	-	-	-	0	8	-	0	1	mov cx, ss	op@0:8=8c mod@14:2=3 reg@11:3=2 rm@8:3=1
2564	32:66817e	1	32	66817e060002	6	2	4	-	-	1	81	7	base_d8	1	7	6	6	-	-	6	8	16	0x200	16	1	cmp word [esi+6], 0x200	pfx@0:8=66 op@8:8=81 mod@22:2=1 reg@19:3=7 rm@16:3=6 disp@24:8=6 imm@32:16=0x200
2562	32:8ae3	1	32	8ae3	2	4	4	-	-	0	8a	-	reg_direct	3	4	3	-	-	-	-	0	8	-	0	1	mov ah, bl	op@0:8=8a mod@14:2=3 reg@11:3=4 rm@8:3=3
2561	16:26f644	1	16	26f6445608	5	2	2	es	-	1	f6	0	base16_d8	1	0	4	-	-	-	86	8	16	0x8	8	1	test byte [es:si+0x56], 8	pfx@0:8=26 op@8:8=f6 mod@22:2=1 reg@19:3=0 rm@16:3=4 disp@24:8=86 imm@32:8=0x8
2561	16:26f644	1	16	26f6440281	5	2	2	es	-	1	f6	0	base16_d8	1	0	4	-	-	-	2	8	16	0x81	8	1	test byte [es:si+2], 0x81	pfx@0:8=26 op@8:8=f6 mod@22:2=1 reg@19:3=0 rm@16:3=4 disp@24:8=2 imm@32:8=0x81
2558	32:8b1c24	1	32	8b1c24	3	4	4	-	-	0	8b	-	sib_base	0	3	4	4	-	0	-	0	16	-	0	1	mov ebx, [esp]	op@0:8=8b mod@14:2=0 reg@11:3=3 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0
